StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
2,NSW,Cook,112,10,Cronulla,Current,Cronulla Public School,18-24 Burraneer Bay Rd, ,,CRONULLA,NSW,2230,422,,,Burraneer Bay Rd,-34.0538,151.148,1312104,None,2207,225,5,3
2,NSW,Cook,112,10,Cronulla Central,Current,Catholic School,18 Giddings Ave, ,,CRONULLA,NSW,2230,423,,,Giddings Ave,-34.0573311,151.1530107,1312107,Assisted,1902,255,4,3
2,NSW,Cook,112,10,Cronulla North,Current,Uniting Church Hall,cnr Burke Rd & Gosport St, ,,CRONULLA,NSW,2230,424,,,Burke Rd,-34.0484489,151.1515928,1312009,Assisted,1660,232,4,3
2,NSW,Cook,112,10,Cronulla South,Current,Cronulla South Public School,121 Ewos Pde, ,,CRONULLA,NSW,2230,425,,Trevellyan St,Trevellyan St,-34.0653,151.154,1312206,Assisted,2755,286,6,3
2,NSW,Cook,112,10,Dolans Bay,Abolition,,,,,,,,426,,,,,,0,,0,0,0,0
2,NSW,Cook,112,10,Grays Point,Current,Grays Point Public School,109 Angle Rd,,,GRAYS POINT,NSW,2232,427,,,Angle Road-Gate entrance Grays Point Soccer Oval(off Angle Rd)- Gate,-34.058653,151.072202,1310406,Assisted,1456,61,3,1
2,NSW,Cook,112,10,Gymea,Current,St Catherine's Catholic Church Hall,123 Gymea Bay Rd, ,,GYMEA,NSW,2227,1207,,,Gymea Bay Rd,-34.0371,151.084,1311210,Full,2831,228,6,3
2,NSW,Cook,112,10,Gymea Bay,Current,Gymea Bay Public School,205a Gymea Bay Rd,,,GYMEA BAY,NSW,2227,430,,,Gymea Bay Rd-Gate First St-Driveway,-34.0468,151.083,1311206,Assisted,3520,198,8,2
2,NSW,Cook,112,10,Gymea North,Current,Gymea North Public School,Ruby Rd, ,,GYMEA,NSW,2227,429,,,Ruby Rd,-34.0265,151.088,1311009,Assisted,1354,68,3,1
2,NSW,Cook,112,10,Jannali East,Current,Jannali East Public School,500 Box Rd, ,,JANNALI,NSW,2226,1216,,,"2 gated entrances, 1 from Box Rd and 1 from Shorland Ave.",-34.018,151.073,1310911,Assisted,1800,114,4,2
2,NSW,Cook,112,10,Jannali West (Cook),Current,The Jannali High School,Sutherland Rd,,,JANNALI,NSW,2226,56926,,,2 gated entrances from Sutherland Rd Jannali,-34.0227,151.062,1310711,Assisted,518,0,2,0
2,NSW,Cook,112,10,Kareela,Current,Kareela Public School,Freya St, ,,KAREELA,NSW,2232,431,,,Freya St,-34.0131,151.083,1310811,Assisted,2137,118,5,2
2,NSW,Cook,112,10,Kirrawee,Current,Kirrawee Public School,146-156 Bath Rd, ,,KIRRAWEE,NSW,2232,1218,,,2 gated entrances from Bath Rd Clements St,-34.0331,151.078,1311104,Full,1893,197,4,2
2,NSW,Cook,112,10,Kirrawee South,Current,Kirrawee High School,21 Hunter St, ,,KIRRAWEE,NSW,2232,432,,,Hunter St,-34.0436,151.075,1312315,Assisted,1713,109,4,1
2,NSW,Cook,112,10,Kurnell,Current,Kurnell Public School,13-31 Dampier St, ,,KURNELL,NSW,2231,433,,,Dampier St-gate Torres St-gate,-34.0108,151.204,1311502,Full,1338,120,3,2
2,NSW,Cook,112,10,Lilli Pilli,Current,Lilli Pilli Public School,Turriell Bay Rd, ,,LILLI PILLI,NSW,2229,434,,,Turriell Bay Rd main gate and Lilli Pilli Point Rd,-34.0636292,151.1189871,1311809,None,2175,112,5,2
2,NSW,Cook,112,10,Miranda,Current,Port Hacking High School,637 Kingsway, ,,MIRANDA,NSW,2228,435,Auditorium,,Kingsway   -Gate Wandella Rd-Gate/Driveway,-34.0332,151.098,1311401,Assisted,1756,277,4,3
2,NSW,Cook,112,10,Miranda Central,Current,Miranda Community Centre,93-95 Karimbla Rd, ,,MIRANDA,NSW,2228,436,Glad Ashworth Hall,,Karimbla Rd,-34.036371,151.1008735,1311413,Full,1437,183,3,2
2,NSW,Cook,112,10,Miranda North,Current,Miranda North Public School,162b The Boulevarde, ,,MIRANDA,NSW,2228,437,,,The Boulevarde,-34.0314,151.113,1311406,None,2151,207,5,2
2,NSW,Cook,112,10,Miranda South,Current,Miranda Public School,3 Sylva Ave,,,MIRANDA,NSW,2228,58475,,,Sylva Ave-Gate,-34.0343221,151.0968145,1311314,None,1439,245,3,3
2,NSW,Cook,112,10,Oyster Bay,Current,Oyster Bay Public School,Short St, ,,OYSTER BAY,NSW,2225,1225,,,"3 gated entrances, 2 from Sage Ave  and 1 from Phillip St.",-34.0080767,151.0776226,1310805,Assisted,2781,156,6,2
2,NSW,Cook,112,10,Sutherland (Cook),Current,Sutherland Uniting Church Hall,Flora St,,,SUTHERLAND,NSW,2232,1230,,,Main entrance fronting Flora St.,-34.0318856,151.0595959,1310403,Assisted,1394,233,3,3
2,NSW,Cook,112,10,Sutherland East,Current,Presbyterian Church Hall,cnr Flora & Glencoe Sts, ,,SUTHERLAND,NSW,2232,12076,,,Main entrance from Glencoe St,-34.03234,151.06361,1310407,Full,1147,232,3,3
2,NSW,Cook,112,10,Sutherland Hospital,Abolition,Sutherland Hospital Clinic,Kingsway, ,,CARINGBAH,NSW,2229,438,,,,,,0,,0,0,0,0
2,NSW,Cook,112,10,Sutherland North,Current,Sutherland North Public School,12-18 Auburn St, ,,SUTHERLAND,NSW,2232,11940,,Moira St,Auburn St-gate,-34.027,151.067,1310402,Assisted,2568,223,6,3
2,NSW,Cook,112,10,Sydney (Cook),Current,Sydney Town Hall,George St, ,,SYDNEY,NSW,2000,14040,,Sydney Town Hall Square,via Town Hall Square,-33.8735,151.207,1400114,Assisted,108,8,0,0
2,NSW,Cook,112,10,Sylvania,Current,Sylvania Public School,46 Princes Hwy, ,,SYLVANIA,NSW,2224,439,,,Overbridge Princes Hwy & Ellis St(dway) Clare St (gate),-34.0084,151.112,1312601,Assisted,1851,114,4,2
2,NSW,Cook,112,10,Sylvania Heights,Current,Sylvania Heights Public School,33 Lisbon St, ,,SYLVANIA,NSW,2224,441,,,Venetia & Lisbon Sts,-34.0124,151.098,1311011,Full,4216,252,9,3
2,NSW,Cook,112,10,Sylvania South,Current,Vickery Village Community Hall,101 Port Hacking Rd, ,,SYLVANIA,NSW,2224,444,,,Bellingara Rd,-34.0196,151.105,1312607,Full,1421,84,3,1
2,NSW,Cook,112,10,Sylvania Waters,Abolition,,,,,,,,442,,,,,,0,,0,0,0,0
2,NSW,Cook,112,10,Taren Point,Current,Taren Point Public School,93 Woodlands Rd, ,,TAREN POINT,NSW,2229,443,,,Woodlands Rd,-34.0189,151.123,1311504,None,1684,170,4,2
2,NSW,Cook,112,10,Wanda Beach,Current,Cronulla High School,Captain Cook Dr, ,,CRONULLA,NSW,2230,445,,Bate Bay Rd,Main Gate Bate Bay Rd,-34.0389,151.158,1311511,Full,1377,223,3,3
2,NSW,Cook,112,10,Woolooware,Current,Woolooware Public School,Riverview Ave, ,,WOOLOOWARE,NSW,2230,446,,,"Wills Rd, Riverview Ave & Franklin Rd",-34.0456,151.146,1312002,Assisted,2301,174,5,2
2,NSW,Cook,112,10,Yowie Bay,Current,Yowie Bay Public School,Wonga Rd, ,,YOWIE BAY,NSW,2228,447,,,Wonga Rd,-34.0479,151.103,1311311,Assisted,2387,130,5,2
2,NSW,Cowper,113,11,Aldavilla,Current,Aldavilla Public School,Sherwood Rd, ,,YARRAVEL,NSW,2440,474,,,Main gate on Sherwood Rd,-31.0554733,152.786424,1081207,Assisted,1136,221,3,3
2,NSW,Cowper,113,11,Bayldon,Current,Bayldon Public School,Toormina Rd, ,,TOORMINA,NSW,2452,31727,,,Entry is via main gate in Toormina Road.,-30.3637,153.08,1081713,Assisted,2978,205,6,2
2,NSW,Cowper,113,11,Bellbrook,Current,Bellbrook Public School,Main St, ,,BELLBROOK,NSW,2440,454,,,Access via two gates off Main Street.,-30.8188,152.509,1081202,None,107,31,1,0
2,NSW,Cowper,113,11,Bellingen,Current,Bellingen Anglican Church Hall,Oak St, ,,BELLINGEN,NSW,2454,456,,,Main Gate at 100 Hyde St,-30.4516,152.895,1080709,Assisted,2914,412,6,4
2,NSW,Cowper,113,11,Bellingen Hospital,Abolition,,,,,,,,457,,,,,,0,,0,0,0,0
2,NSW,Cowper,113,11,Boambee,Current,Boambee Public School,30 Lindsays Rd, ,,BOAMBEE,NSW,2450,458,,,Entry via two gates off Lindsays Rd,-30.3346,153.077,1080611,Assisted,1793,136,4,2
2,NSW,Cowper,113,11,Bonville,Current,Bonville Memorial Hall,East Bonville Rd,,,BONVILLE,NSW,2441,459,,,entrance from East Bonville Rd,-30.3847392,153.0506212,1081714,None,1065,69,3,1
2,NSW,Cowper,113,11,Bostobrick,Current,Bostobrick Bush Fire Brigade,9 Muldiva Rd, ,,BOSTOBRICK,NSW,2453,32370,,,Main door at 9 Muldiva Rd,-30.2747,152.629,1080701,None,115,12,1,0
2,NSW,Cowper,113,11,Bowraville,Current,St James Anglican Church Hall,Young St, ,,BOWRAVILLE,NSW,2449,460,,,Main Door at front of Hall,-30.6436,152.854,1080903,None,1079,108,3,1
2,NSW,Cowper,113,11,Brooms Head,Current,Brooms Head Reserve Hall,Ocean St, ,,BROOMS HEAD,NSW,2463,2053,Brooms Head Caravan Park,,Entrance via front and side doors,-29.6090539,153.3384619,1060911,Assisted,159,41,1,0
2,NSW,Cowper,113,11,Coffs Harbour,Current,Coffs Harbour Showground,123 Pacific Hwy,,,COFFS HARBOUR,NSW,2450,462,,,Entry via Pacific Highway,-30.2917485,153.1192336,1080406,Assisted,1816,286,4,3
2,NSW,Cowper,113,11,Coffs Harbour Central,Current,St Augustines Primary School,Gordon St,,,COFFS HARBOUR,NSW,2450,464,,Albany St,,-30.2968792,153.1176557,1080502,None,1948,229,4,3
2,NSW,Cowper,113,11,Coffs Harbour East,Current,Coffs Harbour Primary School,7 Salamander St, ,,COFFS HARBOUR,NSW,2450,32332,,,Salamander St,-30.30212,153.1211517,1080502,None,1035,146,3,2
2,NSW,Cowper,113,11,Coffs Harbour Hospital,Current,Coffs Harbour Health Campus,345 Pacific Hwy Sth,,,COFFS HARBOUR,NSW,2450,463,,,Entry via Main Reception Area,-30.3168,153.093,1081607,Full,494,60,2,1
2,NSW,Cowper,113,11,Coffs Harbour Jetty,Current,Coffs Harbour High School,Camperdown St, ,,COFFS HARBOUR,NSW,2450,465,,,Main Entry via Camperdown Also entry to school grounds via Nile St and Harbour Drive,-30.3055,153.136,1080510,None,1957,302,4,3
2,NSW,Cowper,113,11,Coffs Harbour South,Current,Narranga Public School,Robin St, ,,COFFS HARBOUR,NSW,2450,494,,,Entry via Robin St,-30.2926,153.104,1080310,Assisted,2750,175,6,2
2,NSW,Cowper,113,11,Coffs Harbour West,Current,Tyalla Public School,26 Joyce St, ,,COFFS HARBOUR,NSW,2450,466,,,Entry via Joyce St Side door and rear door of Hall,-30.2828,153.112,1080302,Assisted,3180,282,7,3
2,NSW,Cowper,113,11,Coramba,Current,Coramba Public School,6 Short St, ,,CORAMBA,NSW,2450,2062,,carpark via Short St,Main entrance is via Short st 2nd Entrance  Keevers La,-30.2214803,153.0114883,1081602,Assisted,332,15,1,0
2,NSW,Cowper,113,11,Corindi,Current,Corindi Public School,Coral St, ,,CORINDI,NSW,2456,2063,,,Entry via Coral Street,-30.0221,153.194,1060813,None,956,104,2,1
2,NSW,Cowper,113,11,Cowper (Cowper),Current,Cowper Public School,Clarence St, ,,COWPER,NSW,2460,2065,,,Entry via Clarence Street,-29.5703,153.078,1060801,None,113,9,1,0
2,NSW,Cowper,113,11,Deervale,Abolition,,,,,,,,2066,,,,,,0,,0,0,0,0
2,NSW,Cowper,113,11,Dorrigo,Current,Dorrigo Community Hall,Hickory St, ,,DORRIGO,NSW,2453,2067,,,Entry on Hickory Street,-30.3393389,152.7117264,1080704,Full,1070,100,3,1
2,NSW,Cowper,113,11,Eungai Creek,Current,Eungai Creek Soldiers Memorial Hall,Halls Rd, ,,EUNGAI CREEK,NSW,2441,470,,,Entry via Hall Rd no gate,-30.831,152.882,1080912,None,401,31,1,0
2,NSW,Cowper,113,11,Frederickton,Current,Frederickton Public School,Great North Rd,,,FREDERICKTON,NSW,2440,471,,,Entry via Great North Rd,-31.0327,152.88,1081302,None,834,95,2,1
2,NSW,Cowper,113,11,Gladstone,Current,Gladstone Community Hall,70 Kinchela St,,,GLADSTONE,NSW,2440,472,,,Entrance Kinchela Street no gate,-31.0262943,152.9461395,1081305,None,627,69,2,1
2,NSW,Cowper,113,11,Gleniffer,Current,Gleniffer School of Arts Hall,Gleniffer Rd, ,,GLENIFFER,NSW,2454,473,,,Entry via Gleniffer Rd,-30.388274,152.8842079,1080801,None,201,20,1,0
2,NSW,Cowper,113,11,Glenreagh,Current,Glenreagh School Of Arts,62 Coramba St,,,GLENREAGH,NSW,2450,2076,,,Entry VIA Coramba Rd,-30.0516,152.978,1060812,None,609,67,2,1
2,NSW,Cowper,113,11,Gulmarrad,Current,Gulmarrad Public School,Brooms Head Rd, ,,GULMARRAD,NSW,2463,2083,,,Entry from Brooms Head Road,-29.489,153.234,1060912,Assisted,936,106,2,1
2,NSW,Cowper,113,11,Hat Head,Current,Hat Head Surf Club Hall,Myrtle St, ,,HAT HEAD,NSW,2440,476,,,Entry in Myrtle Street,-31.0545346,153.0523992,1081811,None,249,51,1,0
2,NSW,Cowper,113,11,Karangi,Current,Karangi Public School,1004-1006 Coramba Rd, ,,KARANGI,NSW,2450,480,,,Entry on Coramba Rd gate,-30.252937,153.0471828,1081602,None,495,32,1,1
2,NSW,Cowper,113,11,Kempsey,Current,Kempsey CWA Hall,John St, ,,KEMPSEY,NSW,2440,481,,,Main doors on John St.,-31.0816597,152.8403755,1081412,None,992,169,2,2
2,NSW,Cowper,113,11,Kempsey East,Current,Kempsey East Public School,Innes St, ,,EAST KEMPSEY,NSW,2440,482,,,Entrance to school by main gates on Inne s St. Entrance to polling place by doors  into classrooms.,-31.0833982,152.8467429,1081411,None,960,102,2,1
2,NSW,Cowper,113,11,Kempsey High,Current,Kempsey High School,Sea St, ,,WEST KEMPSEY,NSW,2440,483,,,Entrance to school by main gates in Sea St.,-31.0692762,152.8261994,1081404,None,1242,159,3,2
2,NSW,Cowper,113,11,Kempsey South,Current,Melville Community Centre,Melville High School,Albert St,,SOUTH KEMPSEY,NSW,2440,485,,,Entrance to school by main gates from Albert St. Entrance to polling place main doors into hall number 2.,-31.0904964,152.825232,1081511,Assisted,806,164,2,2
2,NSW,Cowper,113,11,Kempsey West,Current,Kempsey West Public School,23 Marsh St, ,,WEST KEMPSEY,NSW,2440,486,,,Entrance to school by main gates in Mars h St. Entrance to polling place by main doors into hall.,-31.0777572,152.829924,1081402,None,784,93,2,1
2,NSW,Cowper,113,11,Korora,Current,Korora Public School,Korora School Rd, ,,KORORA,NSW,2450,2090,,,Main entry via Korora School Rd 2nd entrace in James Small Dr via steep flight of stairs,-30.25398,153.13145,1080206,Assisted,1840,191,4,2
2,NSW,Cowper,113,11,Lowanna,Current,Lowanna Public School,Coramba Rd, ,,LOWANNA,NSW,2450,2097,,,Entry via Coramba Rd gate,-30.2063,152.899,1080201,None,160,12,1,0
2,NSW,Cowper,113,11,Macksville,Current,Macksville Senior Citizens Centre,Princess St,,,MACKSVILLE,NSW,2447,489,,,Entry via Princess St Two entrances to building from car park and road,-30.7095,152.919,1081010,Assisted,2329,205,5,2
2,NSW,Cowper,113,11,Maclean (Cowper),Current,Maclean Civic Hall,48 River St, ,,MACLEAN,NSW,2463,2100,,,Entrance in River St,-29.4584807,153.1969763,1060904,Assisted,1113,99,3,1
2,NSW,Cowper,113,11,Maclean Hospital,Current,Maclean Hospital,Union St, ,,MACLEAN,NSW,2463,2101,,,Conference Room access via Union St only,-29.4537,153.201,1060906,Assisted,479,63,2,2
2,NSW,Cowper,113,11,Missabotti,Current,Missabotti Community Hall,720 Missabotti Rd, ,,MISSABOTTI,NSW,2449,491,,,Entry via Missabotti Road,-30.5670072,152.8104603,1080902,None,124,5,1,0
2,NSW,Cowper,113,11,Moonee Beach,Current,Goodstart Early Learning,2A Moonee Beach Rd, ,,MOONEE BEACH,NSW,2450,2105,,,Entry from Moonee Beach Road,-30.2094,153.157,1080208,Assisted,1348,93,3,1
2,NSW,Cowper,113,11,Mullaway,Current,Mullaway Public School,15 Whitton Pl, ,,MULLAWAY,NSW,2456,31726,,,Entry via Whitton pl also known as Old P acific Highway. Two gates to enter grounds.,-30.0779672,153.1893818,1060810,Assisted,1292,145,3,2
2,NSW,Cowper,113,11,Mylestom,Current,Mylestom Surf Club,George St,,,MYLESTOM,NSW,2454,492,,,,-30.4673192,153.0443606,1080803,None,363,41,1,0
2,NSW,Cowper,113,11,Nambucca Heads,Current,Nambucca Heads Public School,Cnr Ridge & Lee Sts,,,NAMBUCCA HEADS,NSW,2448,493,,Lee St,Entrance to school via main gates in Lee street,-30.6420732,153.0054562,1081103,Full,2482,273,5,3
2,NSW,Cowper,113,11,Nana Glen,Current,Nana Glen Public School,Orara Way, ,,NANA GLEN,NSW,2450,2107,,,Entry on Orara Way Entry to Library is at the rear of the b uilding,-30.1360235,153.005384,1080203,None,657,43,2,1
2,NSW,Cowper,113,11,Newville,Current,Frank Partridge Public School,Centenary Pde, ,,NEWVILLE,NSW,2448,495,,,Entry from Centenary Parade,-30.6403,152.984,1081111,Full,1140,92,3,1
2,NSW,Cowper,113,11,Raleigh,Current,Raleigh Public School,12 North St, ,,RALEIGH,NSW,2454,503,,,Entry in North Street,-30.4497149,153.0126023,1080801,None,391,26,1,0
2,NSW,Cowper,113,11,Red Rock,Current,Red Rock Multi Use Centre,Red Rock Rd,,,RED ROCK,NSW,2456,2113,,,Entry in Red Rock Road,-29.9861,153.226,1060807,None,208,45,1,0
2,NSW,Cowper,113,11,Repton,Current,Repton Public School,River St,,,REPTON,NSW,2454,504,,,"Two entrances, one in River St, and one through bus bay",-30.4461,153.029,1080802,None,264,27,1,0
2,NSW,Cowper,113,11,Sandy Beach,Current,Sandy Beach Public School,19 Saye Cl, ,,SANDY BEACH,NSW,2456,8879,,,Entry from Saye Close,-30.1536713,153.1854721,1080213,Full,1789,134,4,2
2,NSW,Cowper,113,11,Sawtell,Current,Sawtell Public School,32-36 Eleventh Ave, ,,SAWTELL,NSW,2452,506,,Coronation Ave,Thirteenth Ave,-30.3628682,153.0979486,1081712,Full,1715,176,4,2
2,NSW,Cowper,113,11,Scotts Head,Current,Scotts Head Public School,21 Vernon St,,,SCOTTS HEAD,NSW,2447,507,,vernon st,Access via Vernon St gate,-30.74939,152.9955033,1081005,Full,550,92,2,1
2,NSW,Cowper,113,11,Smithtown,Current,Smithtown Public School,Cannane St, ,,SMITHTOWN,NSW,2440,509,,,Entry via Cannane Street,-31.0175654,152.941539,1081306,Assisted,475,51,1,1
2,NSW,Cowper,113,11,South Grafton (Cowper),Current,South Grafton Public School,Vere St, ,,SOUTH GRAFTON,NSW,2461,33724,,,Vere St Community Hall Gateway,-29.7096,152.937,1060708,Assisted,262,13,1,0
2,NSW,Cowper,113,11,South West Rocks,Current,South West Rocks Public School,Gregory Street,,,SOUTH WEST ROCKS,NSW,2431,510,,,Entry via Gate in Gregory Street,-30.8911488,153.0391993,1081807,Assisted,1506,219,4,2
2,NSW,Cowper,113,11,South West Rocks South,Current,South West Rocks Anglican Church Hall,19 McIntyre St, ,,SOUTH WEST ROCKS,NSW,2431,32333,,,Entry via McIntyre Street,-30.8880205,153.0404882,1081804,Assisted,1513,190,4,2
2,NSW,Cowper,113,11,Stuarts Point,Current,Stuarts Point Community Hall,Marine Pde, ,,STUARTS POINT,NSW,2441,511,,,Entry via Marine Parade,-30.8206975,152.9944399,1081304,None,783,108,2,1
2,NSW,Cowper,113,11,Sydney (Cowper),Current,Sydney Town Hall,George St, ,,SYDNEY,NSW,2000,14041,,Sydney Town Hall Square,via Town Hall Square,-33.8735,151.207,1400114,Assisted,36,2,0,0
2,NSW,Cowper,113,11,Taylors Arm,Current,Taylors Arm Hall,Taylors Arm Rd,,,TAYLORS ARM,NSW,2447,514,,,Entry via Taylors Arm Rd,-30.7649994,152.7194329,1080907,None,203,21,1,0
2,NSW,Cowper,113,11,Thora,Current,Chrysalis Steiner School,703 Darkwood Rd, ,,THORA,NSW,2454,516,,,,-30.4256403,152.7776996,1080708,Assisted,278,32,1,0
2,NSW,Cowper,113,11,Toormina,Current,Toormina High School,1 Armstrong Dr, ,,TOORMINA,NSW,2452,517,,,Entry via Armstrong Drive Entry to building via driveway to audito rium,-30.3512,153.085,1080606,Assisted,2491,242,5,3
2,NSW,Cowper,113,11,Tucabia,Current,Tucabia Hall,Clarence St, ,,TUCABIA,NSW,2462,2122,,,Entry via Clarence St,-29.661,153.106,1060814,Assisted,332,41,1,0
2,NSW,Cowper,113,11,Ulmarra,Current,Ulmarra Public School,Pacific Hwy, ,,ULMARRA,NSW,2462,2125,,,Two gates on Pacific Hwy,-29.6292,153.031,1060802,None,639,153,2,2
2,NSW,Cowper,113,11,Ulong,Current,Ulong Public School,20 Hutchinson St, ,,ULONG,NSW,2450,518,,,Entry via Hutchinson Street,-30.2427571,152.8844928,1080201,None,95,8,1,0
2,NSW,Cowper,113,11,Upper Orara,Current,Upper Orara Public School,770 Upper Orara Rd, ,,UPPER ORARA,NSW,2450,519,,,Entry via Upper Orara Road,-30.288844,153.0134512,1081612,Assisted,315,18,1,0
2,NSW,Cowper,113,11,Urunga,Current,Urunga Public School,Bonville St, ,,URUNGA,NSW,2455,520,,,Entry via Bonville Street,-30.4950764,153.0208529,1080807,Assisted,1924,206,4,2
2,NSW,Cowper,113,11,Utungun,Current,Utungun Hall,Taylors Arm Rd, ,,UTUNGUN,NSW,2447,521,,,Entry from Taylors Arm Road,-30.739,152.829,1080912,None,181,14,1,0
2,NSW,Cowper,113,11,Valla Beach,Current,Valla Beach Community Hall,Valla Beach Rd, ,,VALLA BEACH,NSW,2448,522,,,Entry via Valla Beach Road,-30.5916721,153.0024636,1080906,Assisted,1153,108,3,1
2,NSW,Cowper,113,11,Warrell Creek,Current,Warrell Creek Hall,Albert Dr, ,,WARRELL CREEK,NSW,2447,523,,,Entry via Albert Drive,-30.7564873,152.9053259,1080912,None,383,20,1,0
2,NSW,Cowper,113,11,Willawarrin,Current,Willawarrin Public School,85-91 Main St, ,,WILLAWARRIN,NSW,2440,527,,,Entry via Armidale Road,-30.9258568,152.6248927,1081211,Full,366,154,1,2
2,NSW,Cowper,113,11,Woolgoolga,Current,Woolgoolga Public School,Scarborough St, ,,WOOLGOOLGA,NSW,2456,2138,,,Two gates off Scarborough St,-30.1128,153.196,1080105,Assisted,2710,291,6,3
2,NSW,Cowper,113,11,Wooli,Current,Wooli Hall,Main St, ,,WOOLI,NSW,2462,2139,,,Entry via Main Street,-29.8667813,153.2662597,1060806,None,410,135,1,2
2,NSW,Cunningham,114,12,Austinmer,Current,Austinmer Anglican Church,49-51 Moore St,,,AUSTINMER,NSW,2515,1661,,,1 entrance Moore St Austinmer,-34.3069,150.931,1190208,Assisted,996,85,2,1
2,NSW,Cunningham,114,12,Balgownie,Current,Balgownie Public School,220 Balgownie Rd, ,,BALGOWNIE,NSW,2519,31754,,,1 gate on Chalmers Rd,-34.3877,150.872,1190807,Assisted,1550,84,4,1
2,NSW,Cunningham,114,12,Balgownie Central,Current,Balgownie Village Community Centre,113 Balgownie Rd, ,,BALGOWNIE,NSW,2519,1662,,,One entrance Balgownie Rd,-34.3889467,150.8795144,1190804,Assisted,2130,120,5,2
2,NSW,Cunningham,114,12,Bellambi,Current,Holy Spirit College,2 Cawley St, ,,BELLAMBI,NSW,2518,1664,,,1 entrance Cawley St,-34.3652,150.917,1190612,Assisted,1191,108,3,1
2,NSW,Cunningham,114,12,Bulli,Current,Bulli Public School,180-188 Princes Hwy, ,,BULLI,NSW,2516,1668,,,3 entrances (a) Princes Hwy             (b) Haig Rd             (c) William St,-34.32677,150.91214,1190304,Assisted,962,66,2,1
2,NSW,Cunningham,114,12,Bulli Central,Current,Bulli Police Community Youth Club,253 Princes Hwy, ,,BULLI,NSW,2516,1666,,,2 entrances - Princes Hwy and Station St,-34.33465,150.9134,1190405,Assisted,2638,220,6,2
